tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio,calidad_datos
HEB,Vino Blanco Sauvignon Blanc,,,,750 ML,Blanco,No especificado,No especificado,Sauvignon Blanc,https://www.heb.com.mx/tomtit-vino-blanco-sauvignon-blanc-750-ml-921805/p,2025-10-04 02:32:54,False,750.0,,,sin_precio
HEB,Crianza Ribera del Duero,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/terrible-vino-tinto-crianza-ribera-del-duero-750-ml-920967/p,2025-10-04 02:32:55,False,750.0,,,sin_precio
HEB,Cabernet Franc,,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.heb.com.mx/parlez-vous-vino-rosado-cabernet-franc-750-ml-921808/p,2025-10-04 02:33:00,False,750.0,,,sin_precio
HEB,Les Terrasses Priorat,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/alvaro-palacios-vino-tinto-les-terrasses-priorat-750-ml-922918/p,2025-10-04 02:33:00,False,750.0,,,sin_precio
HEB,Albariño Rias Baxias,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/se%C3%B1orio-de-rubios-vino-blanco-albari%C3%B1o-rias-baxias-750-ml-976804/p,2025-10-04 02:33:02,False,750.0,,,sin_precio
HEB,VIÑA REAL,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-real-vino-tinto-vi%C3%B1a-real-crianza-750-ml-940936/p,2025-10-04 02:33:04,False,750.0,,,sin_precio
HEB,Valle de Parras,,,,750 ML,Rosado,No especificado,No especificado,No especificado,https://www.heb.com.mx/parvada-vino-rosado-valle-de-parras-750-ml-1030135/p,2025-10-04 02:33:04,False,750.0,,,sin_precio
HEB,Afrutados,,,,750 ML,Tinto,México.,Aguascalientes.,Blend/Mezcla de Variedades.,https://www.heb.com.mx/cuatro-soles-vino-tinto-carignan-syrah-afrutados-750-ml-519791/p,2025-10-04 02:33:05,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/la-locomotora-vino-tinto-crianza-750-ml-920965/p,2025-10-04 02:33:06,False,750.0,,,sin_precio
HEB,Latiendo,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/san-miguel-vino-tinto-latiendo-750-ml-970621/p,2025-10-04 02:33:08,False,750.0,,,sin_precio
HEB,Negre,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/idoia-vino-tinto-negre-750-ml-920981/p,2025-10-04 02:33:10,False,750.0,,,sin_precio
HEB,Cabernet Crianza,,,,750 ML,Tinto,No especificado,No especificado,Tempranillo,https://www.heb.com.mx/enate-vino-tinto-tempranillo-cabernet-crianza-750-ml-921009/p,2025-10-04 02:33:11,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/sospechoso-vino-tinto-crianza-750-ml-920961/p,2025-10-04 02:33:12,False,750.0,,,sin_precio
HEB,Brick,,,,946 ML,Tinto,México,No especificado,No especificado,https://www.heb.com.mx/california-vino-tinto-brick-946-ml-9349/p,2025-10-04 02:33:13,False,946.0,,,sin_precio
HEB,El Primer Paso Toro,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/dominio-de-bendito-vino-tinto-el-primer-paso-toro-750-ml-922905/p,2025-10-04 02:33:14,False,750.0,,,sin_precio
HEB,El Buen Rollo,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/dominio-de-bendito-vino-tinto-el-buen-rollo-750-ml-920968/p,2025-10-04 02:33:15,False,750.0,,,sin_precio
HEB,VENTA LAS VACAS,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/venta-las-vacas-vino-tinto-crianza-750-ml-920966/p,2025-10-04 02:33:16,False,750.0,,,sin_precio
HEB,Belus Reserva,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/baigorri-vino-tinto-belus-reserva-750-ml-920993/p,2025-10-04 02:33:17,False,750.0,,,sin_precio
HEB,Plano Alto Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/san-valero-vino-tinto-plano-alto-crianza-750-ml-922935/p,2025-10-04 02:33:19,False,750.0,,,sin_precio
HEB,Viña San Juan La Mancha: Frescura Española,,,,750 ML,Blanco,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-san-juan-vino-blanco-la-mancha-750-ml-977933/p,2025-10-04 02:33:21,False,750.0,,,sin_precio
HEB,Crianza,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/heras-cordon-vino-tinto-crianza-750-ml-920962/p,2025-10-04 02:33:22,False,750.0,,,sin_precio
HEB,VIÑA MAYOR,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/vi%C3%B1a-mayor-vino-tinto-roble-750-ml-920999/p,2025-10-04 02:33:24,False,750.0,,,sin_precio
HEB,Alentejo,,,,750 ML,Tinto,No especificado,No especificado,No especificado,https://www.heb.com.mx/alabastro-vino-tinto-alentejo-750-ml-921018/p,2025-10-04 02:33:25,False,750.0,,,sin_precio
La Europea,Estefanya Reservado,58.98,,,No especificado,Tinto,Chile,Valle Central,Merlot,https://www.laeuropea.com.mx/vt-merlot-reservado-estefanya-187-ml-10000010789.html,2025-10-04 02:34:27,False,,,Económico,completo
La Europea,Carmenere Reservado Estefanya,58.98,,,No especificado,Tinto,Chile,Valle Central,No especificado,https://www.laeuropea.com.mx/vt-carmenere-reservado-estafanya-187-ml-10000010790.html,2025-10-04 02:34:31,False,,,Económico,completo
La Europea,Vinagre Borges De,59.12,,,No especificado,Blanco,España,No especificado,No especificado,https://www.laeuropea.com.mx/vinagre-borges-de-vino-blanco-250ml-10000014248.html,2025-10-04 02:33:53,False,,,Económico,completo
La Europea,Vivaldi Cabernet,103.97,,,750 ML,Tinto,España,Tierra de CastillA y Leon,Cabernet sauvignon,https://www.laeuropea.com.mx/vt-vivaldi-cabernet-sauvignon-750ml-10000016455.html,2025-10-04 02:34:02,False,750.0,0.1386,Económico,completo
La Europea,Valeriano,118.8,132.0,10.0,No especificado,Tinto,España,Rioja,Tempranillo,https://www.laeuropea.com.mx/vt-valeriano-tempranillo-750ml-10000011934.html,2025-10-04 02:34:20,True,,,Económico,completo
La Europea,Canals & Nubiola Negre,125.0,,,No especificado,Tinto,España,Cataluña,No especificado,https://www.laeuropea.com.mx/vt-nubiola-375ml-10000007368.html,2025-10-04 02:34:22,False,,,Económico,completo
La Europea,Paris Seduction,126.5,253.0,50.0,No especificado,Tinto,Francia,Rioja,No especificado,https://www.laeuropea.com.mx/vt-paris-seduction-750ml-10000010791.html,2025-10-04 02:34:09,True,,,Económico,completo
La Europea,Vasco Viejo,158.0,,,700 ML,Tinto,Argentina,Mendoza,"Tempranillo, Merlot y Malbec.",https://www.laeuropea.com.mx/vt-vasco-viejo-700ml-10000005527.html,2025-10-04 02:34:21,False,700.0,0.2257,Medio-Bajo,completo
La Europea,Sangre de Toro y,161.0,,,375 ML,Tinto,España,Cataluña,Garnacha Cariñena,https://www.laeuropea.com.mx/vt-sangre-de-toro-cosecha-375ml-10000002150.html,2025-10-04 02:34:01,False,375.0,0.4293,Medio-Bajo,completo
La Europea,UNDURRAGA CARMENERE,167.2,209.0,20.0,750 ML,Tinto,Chile,Valle Central,No especificado,https://www.laeuropea.com.mx/vt-carmenere-undurraga-750ml-10000008323.html,2025-10-04 02:34:46,True,750.0,0.2229,Medio-Bajo,completo
La Europea,"U by Undurraga, Sauvignon Blanc,",167.2,209.0,20.0,750 ML,Blanco,Chile,Valle Central,100% Sauvignon Blanc.,https://www.laeuropea.com.mx/vb-sauv-blanc-undurraga-750ml-10000004463.html,2025-10-04 02:34:59,True,750.0,0.2229,Medio-Bajo,completo
La Europea,Undurraga,167.2,209.0,20.0,750 ML,Blanco,Chile,Valle Central,100% Chardonnay,https://www.laeuropea.com.mx/vb-chard-undurraga-750ml-10000000284.html,2025-10-04 02:35:01,True,750.0,0.2229,Medio-Bajo,completo
La Europea,ROQUETA CRIN ROJA,189.0,,,750 ML,Tinto,España,Tierra de Castillo,Tempranillo.,https://www.laeuropea.com.mx/vt-crin-roja-tempranillo-750-ml-10000005624.html,2025-10-04 02:34:36,False,750.0,0.252,Medio-Bajo,completo
La Europea,Porca Murca Crianza,199.0,248.75,20.0,No especificado,Tinto,Portugal,Douro,Old Vines,https://www.laeuropea.com.mx/vt-porca-murca-crianza-750ml-10000009241.html,2025-10-04 02:33:55,True,,,Medio-Bajo,completo
La Europea,Brut Pol Remy,199.0,265.33,25.0,750 ML,Espumoso,Francia,Burdeos,No especificado,https://www.laeuropea.com.mx/ve-pol-remy-brut-750ml-10000001795.html,2025-10-04 02:34:30,True,750.0,0.2653,Medio-Bajo,completo
La Europea,Elsa Bianchi,199.75,235.0,15.0,No especificado,Tinto,Argentina,Mendoza,Malbec.,https://www.laeuropea.com.mx/vt-malbec-elsa-bianchi-750ml-10000005973.html,2025-10-04 02:34:51,True,,,Medio-Bajo,completo
La Europea,Montesierra,209.66,,,No especificado,Blanco,España,Somontano,No especificado,https://www.laeuropea.com.mx/vb-montesierra-750ml-10000008806.html,2025-10-04 02:34:12,False,,,Medio-Bajo,completo
La Europea,Aromo Reserva,214.0,,,No especificado,Tinto,Chile,Valle del Maule,Cabernet sauvignon,https://www.laeuropea.com.mx/vt-cab-sauv-aromo-rva-750ml-10000010513.html,2025-10-04 02:33:58,False,,,Medio-Bajo,completo
La Europea,"Elsa Bianchi, ,",214.0,,,750 ML,Blanco,Argentina,Mendoza,Chardonnay,https://www.laeuropea.com.mx/vb-chard-elsa-bianchi-750ml-10000005966.html,2025-10-04 02:34:41,False,750.0,0.2853,Medio-Bajo,completo
La Europea,Finca 1212,219.0,,,No especificado,Tinto,Argentina,Mendoza,Shiraz,https://www.laeuropea.com.mx/vt-shiraz-finca-1212-750ml-10000006806.html,2025-10-04 02:34:25,False,,,Medio-Bajo,completo
La Europea,Finca 1212,219.0,,,No especificado,Blanco,Argentina,Mendoza,Torrontes,https://www.laeuropea.com.mx/vb-torrontes-finca-1212-750ml-10000006807.html,2025-10-04 02:34:24,False,,,Medio-Bajo,completo
La Europea,Canals & Nubiola,240.99,,,No especificado,Rosado,España,Catalunya,No especificado,https://www.laeuropea.com.mx/vr-nubiola-seco-rosado-750ml-10000007366.html,2025-10-04 02:34:55,False,,,Medio-Bajo,completo
La Europea,Pinot Grigio Folonari,241.23,,,No especificado,Blanco,Italia,Veneto,No especificado,https://www.laeuropea.com.mx/vb-pinot-grigio-folonari-750ml-10000009094.html,2025-10-04 02:34:37,False,,,Medio-Bajo,completo
La Europea,Emina Rueda,249.0,,,No especificado,Blanco,España,Ribera del Duero,No especificado,https://www.laeuropea.com.mx/vb-emina-rueda-750ml-10000003900.html,2025-10-04 02:34:40,False,,,Medio-Bajo,completo
La Europea,MONTES CLASSIC,252.0,315.0,20.0,750 ML,Blanco,Chile,Valle Central,Chardonnay,https://www.laeuropea.com.mx/vb-chard-montes-classic-750ml-10000006114.html,2025-10-04 02:34:35,True,750.0,0.336,Medio-Bajo,completo
La Europea,Viña Lobera,253.32,316.65,20.0,750 ML,Blanco,España,Rueda,Viura,https://www.laeuropea.com.mx/vb-vina-lobera-750-ml-10000017646.html,2025-10-04 02:34:07,True,750.0,0.3378,Medio-Bajo,completo
La Europea,Cune Crianza,255.2,319.0,20.0,750 ML,Tinto,España,Rioja,"85% Tempranillo, 15% Garnacha tinta y Mazuelo.",https://www.laeuropea.com.mx/vt-cune-crianza-750ml-10000002112.html,2025-10-04 02:34:08,True,750.0,0.3403,Medio-Bajo,completo
La Europea,"Cousiño Macul, ,",259.0,,,750 ML,Blanco,Chile,Valle del Maipo,Chardonnay,https://www.laeuropea.com.mx/vb-chardonnay-cousino-macul-750ml-10000001533.html,2025-10-04 02:34:52,False,750.0,0.3453,Medio-Bajo,completo
La Europea,Vino Palacio de Bornos Frizzante Verdejo,265.0,,,750 ML,No especificado,España,Rueda,Verdejo,https://www.laeuropea.com.mx/ve-frizzante-bornos-verdejo-750ml-10000014641.html,2025-10-04 02:34:58,False,750.0,0.3533,Medio-Bajo,parcial
La Europea,Santa Digna Sauvignon Blanc,273.0,,,750 ML,Blanco,Chile,"Lodai, California",No especificado,https://www.laeuropea.com.mx/vb-sauv-blanc-santa-digna-750ml-10000001660.html,2025-10-04 02:35:01,False,750.0,0.364,Medio-Bajo,completo
La Europea,Sottano,276.0,345.0,20.0,750 ML,Tinto,Argentina,Mendoza,Cabernet Sauvignon.,https://www.laeuropea.com.mx/vt-cabernet-sauvignon-sottano-750ml-10000004953.html,2025-10-04 02:34:26,True,750.0,0.368,Medio-Bajo,completo
La Europea,Enate,278.1,309.0,10.0,No especificado,Tinto,España,Somontano,"Cabernet Sauvignon, Merlot.",https://www.laeuropea.com.mx/vt-cabernet-sauvignon-merlot-enate-500ml-10000005851.html,2025-10-04 02:35:00,True,,,Medio-Bajo,completo
La Europea,Ramon Bilbao Crianza,279.3,399.0,30.0,750 ML,Tinto,España,Rioja,Tempranillo Riojano.,https://www.laeuropea.com.mx/vt-ramon-bilbao-crianza-750ml-10000000499.html,2025-10-04 02:34:36,True,750.0,0.3724,Medio-Bajo,completo
La Europea,Oasis Sur,287.1,319.0,10.0,750 ML,Tinto,Argentina,Mendoza,Malbec.,https://www.laeuropea.com.mx/vt-oasis-sur-malbec-750ml-10000005975.html,2025-10-04 02:34:35,True,750.0,0.3828,Medio-Bajo,completo
La Europea,Portillo,287.5,,,750 ML,Tinto,Argentina,Alto Valle de Uco,Malbec,https://www.laeuropea.com.mx/vt-malbec-portillo-750ml-10000002452.html,2025-10-04 02:34:02,False,750.0,0.3833,Medio-Bajo,completo
La Europea,Portillo,287.5,,,750 ML,Tinto,Argentina,Mendoza,Merlot,https://www.laeuropea.com.mx/vt-merlot-portillo-750ml-10000002453.html,2025-10-04 02:34:02,False,750.0,0.3833,Medio-Bajo,completo
La Europea,Vino Blanco Chenin-Moscatel Indice - 750ml,293.0,,,No especificado,Blanco,No especificado,Provenza Alpes Costa Azul,Chenin,https://www.laeuropea.com.mx/vb-mos-chenin-indice-750ml-10000009859.html,2025-10-04 02:34:04,False,,,Medio-Bajo,parcial
La Europea,Índice,293.0,,,No especificado,Rosado,México,Queretaro,No especificado,https://www.laeuropea.com.mx/vr-indice-750ml-10000011123.html,2025-10-04 02:34:19,False,,,Medio-Bajo,completo
La Europea,Sottano,293.25,345.0,15.0,No especificado,Tinto,Argentina,Mendoza,Merlot.,https://www.laeuropea.com.mx/vt-merlot-sottano-750ml-10000004950.html,2025-10-04 02:34:55,True,,,Medio-Bajo,completo
La Europea,Vino Proventus,293.4,489.0,40.0,No especificado,Rosado,España,Castilla y León,Tempranillo,https://www.laeuropea.com.mx/vr-proventus-rosado-750ml-10000009898.html,2025-10-04 02:34:11,True,,,Medio-Bajo,completo
La Europea,Umberto Cesari Lambrusco Grasparossa,294.99,,,No especificado,Espumoso,Italia,No especificado,No especificado,https://www.laeuropea.com.mx/ve-grasparossa-lambrusco-umberto-c-in750-10000004003.html,2025-10-04 02:35:03,False,,,Medio-Bajo,completo
La Europea,Sangre de Toro,297.5,,,No especificado,Tinto,España,Cataluña,No especificado,https://www.laeuropea.com.mx/vt-sangre-de-toro-750ml-10000010181.html,2025-10-04 02:34:15,False,,,Medio-Bajo,completo
La Europea,Sangre de Toro Clasico,306.5,,,750 ML,Blanco,España,Catalunya,No especificado,https://www.laeuropea.com.mx/vb-sangre-de-toro-clasico-750ml-10000015661.html,2025-10-04 02:34:58,False,750.0,0.4087,Medio,completo
La Europea,Stelvin Torresella Pinot Grigio,311.99,415.99,25.0,No especificado,Blanco,Italia,Veneto,Pinot Grigio,https://www.laeuropea.com.mx/vb-pinot-grigio-stelvin-torresell-750ml-10000010967.html,2025-10-04 02:34:45,True,,,Medio,completo
La Europea,Ezequiel,313.99,,,No especificado,Tinto,México,Valle de Bernal,Merlot,https://www.laeuropea.com.mx/vt-ezequiel-merlot-750ml-10000011422.html,2025-10-04 02:34:02,False,,,Medio,completo
La Europea,Ezequiel,313.99,,,No especificado,Blanco,México,Valle de Bernal,Chardonnay,https://www.laeuropea.com.mx/vb-ezequiel-chardonnay-750-ml-10000011423.html,2025-10-04 02:34:05,False,,,Medio,completo
La Europea,Laguardia Real Blanco,314.3,449.0,30.0,750 ML,Blanco,España,Rioja Alavesa,Viura,https://www.laeuropea.com.mx/vb-laguardia-real-blanco-750ml-10000010803.html,2025-10-04 02:34:32,True,750.0,0.4191,Medio,completo
La Europea,Viña Lobera,318.94,398.68,20.0,750 ML,Rosado,España,Ribera del Duero,"Viura, Garnacha, Tempranillo",https://www.laeuropea.com.mx/vr-vi-a-lobera-750-ml-10000017648.html,2025-10-04 02:34:12,True,750.0,0.4253,Medio,completo
La Europea,Viña Esmeralda,319.0,,,750 ML,Blanco,España,Cataluña,No especificado,https://www.laeuropea.com.mx/vb-vina-esmeralda-750ml-10000001677.html,2025-10-04 02:34:38,False,750.0,0.4253,Medio,completo
La Europea,Ramon Bilbao,319.2,399.0,20.0,No especificado,Rosado,España,D.O.Ca. Rioja,No especificado,https://www.laeuropea.com.mx/vr-ramon-bilbao-rosado-750ml-10000014733.html,2025-10-04 02:34:18,True,,,Medio,completo
La Europea,Pazo Casanova,319.9,399.88,20.0,No especificado,Blanco,España,Ribeiro,No especificado,https://www.laeuropea.com.mx/vb-pazo-cazanova-750ml-10000011243.html,2025-10-04 02:34:11,True,,,Medio,completo
La Europea,Garzon Pinot Grigio Estate,327.25,385.0,15.0,No especificado,Blanco,Uruguay,Garzón,Pinot Grigio,https://www.laeuropea.com.mx/vb-pinot-grigio-garzon-estate-750ml-10000010844.html,2025-10-04 02:34:00,True,,,Medio,completo
La Europea,Kaiken Rose,329.0,,,No especificado,Rosado,Argentina,Mendoza,Malbec,https://www.laeuropea.com.mx/vr-kaiken-rose-750ml-10000004804.html,2025-10-04 02:34:25,False,,,Medio,completo
La Europea,Vendimia Tardia Montes,335.19,418.99,20.0,375 ML,Blanco,Chile,Valle de Curico,No especificado,https://www.laeuropea.com.mx/vb-vendimia-tardia-montes-375ml-10000006568.html,2025-10-04 02:34:35,True,375.0,0.8938,Medio,completo
La Europea,Torres Altos Ibericos,339.0,,,No especificado,Tinto,España,Rioja,No especificado,https://www.laeuropea.com.mx/vt-torres-ibericos-rioja-750ml-10000004582.html,2025-10-04 02:34:23,False,,,Medio,completo
La Europea,Ramon Bilbao Verdejo,339.15,399.0,15.0,750 ML,Blanco,España,Rueda,No especificado,https://www.laeuropea.com.mx/vb-ramon-bilbao-verdejo-750ml-10000014732.html,2025-10-04 02:34:33,True,750.0,0.4522,Medio,completo
La Europea,Tannat de Corte Garzon,350.1,389.0,10.0,No especificado,Tinto,Uruguay,Garzón,Blend,https://www.laeuropea.com.mx/vt-tannat-garzon-estate-750ml-10000010845.html,2025-10-04 02:33:57,True,,,Medio,completo
La Europea,Protos Roble,351.56,468.74,25.0,750 ML,Tinto,España,Ribera del Duero,No especificado,https://www.laeuropea.com.mx/vt-protos-cosecha-roble-750ml-10000002280.html,2025-10-04 02:34:46,True,750.0,0.4687,Medio,completo
La Europea,Sottano,353.83,505.47,30.0,No especificado,Tinto,Argentina,Mendoza,Malbec.,https://www.laeuropea.com.mx/vt-malbec-sottano-750ml-10000004949.html,2025-10-04 02:34:09,True,,,Medio,completo
La Europea,lagrimas Sn Vicente Sauvignon,357.0,,,750 ML,Blanco,México,Baja California,No especificado,https://www.laeuropea.com.mx/vb-lagrimas-sn-vicente-sauvignon-750-ml-10000016638.html,2025-10-04 02:35:02,False,750.0,0.476,Medio,completo
La Europea,lagrimas San Vicente,357.0,,,750 ML,Blanco,México,Baja California,Chardonnay,https://www.laeuropea.com.mx/vb-lagrimas-sn-vicente-chardonnay-750-ml-10000016639.html,2025-10-04 02:35:03,False,750.0,0.476,Medio,completo
La Europea,Blue Nun Sparkling Gold,361.87,,,750 ML,Espumoso,Alemania,Rheinhessen,Riesling / Rivaner,https://www.laeuropea.com.mx/ve-blue-nun-sparkling-gold-750ml-10000004462.html,2025-10-04 02:34:33,False,750.0,0.4825,Medio,completo
La Europea,Termometro Para Vino Digital C/Alarma,366.79,611.32,40.0,No especificado,No especificado,No especificado,No especificado,No especificado,https://www.laeuropea.com.mx/termometro-para-vino-digital-c-alarma-10000004681.html,2025-10-04 02:33:52,True,,,Medio,parcial
La Europea,Pinot Noir Rose Garzon,369.0,410.0,10.0,No especificado,Rosado,Uruguay,Garzón,Blend,https://www.laeuropea.com.mx/vr-pinot-noir-rose-garzon-750ml-10000011177.html,2025-10-04 02:33:58,True,,,Medio,completo
La Europea,Roger Goulart Coral Rose,377.3,539.0,30.0,750 ML,Espumoso,España,Cava,"Garnacha, Monastrell",https://www.laeuropea.com.mx/ve-roger-goulart-coral-rose-750ml-10000014360.html,2025-10-04 02:34:52,True,750.0,0.5031,Medio,completo
La Europea,Marques de Riscal,389.0,,,No especificado,Rosado,España,Rioja Alavesa,No especificado,https://www.laeuropea.com.mx/vr-marques-de-riscal-750ml-10000013182.html,2025-10-04 02:34:43,False,,,Medio,completo
La Europea,Torralbenc,389.04,778.08,50.0,No especificado,Blanco,España,"Menorca, Islas Baleares",No especificado,https://www.laeuropea.com.mx/vb-torralbenc-750ml-10000011615.html,2025-10-04 02:34:17,True,,,Medio,completo
La Europea,ENATE 234,391.2,489.0,20.0,750 ML,Blanco,España,Somontano DO,Chardonnay,https://www.laeuropea.com.mx/vb-chard-enate-750ml-10000005856.html,2025-10-04 02:34:57,True,750.0,0.5216,Medio,completo
La Europea,Batasiolo Moscato,391.48,652.47,40.0,No especificado,Espumoso,Italia,Piamonte,Moscato Bianco,https://www.laeuropea.com.mx/ve-moscato-batasiolo-750ml-10000008665.html,2025-10-04 02:34:38,True,,,Medio,completo
La Europea,Viña Esmeralda,397.5,,,750 ML,Espumoso,España,No especificado,No especificado,https://www.laeuropea.com.mx/ve-vina-esmeralda-750ml-10000016613.html,2025-10-04 02:34:04,False,750.0,0.53,Medio,completo
La Europea,Orlandi semi seco,399.0,,,750 ML,Espumoso,México,Ezequiel Montes,No especificado,https://www.laeuropea.com.mx/ve-orlandi-semi-seco-750ml-10000006424.html,2025-10-04 02:34:26,False,750.0,0.532,Medio,completo
La Europea,Lleiroso Roble Luz Millar,399.0,,,No especificado,Tinto,España,Ribera Del Duero,Tempranillo,https://www.laeuropea.com.mx/vt-roble-luz-millar-750ml-10000006178.html,2025-10-04 02:34:55,False,,,Medio,completo
La Europea,Monologo Verdejo,418.98,,,No especificado,Blanco,España,Rueda,No especificado,https://www.laeuropea.com.mx/vb-monologo-verdejo-750ml-10000009506.html,2025-10-04 02:34:49,False,,,Medio,completo
La Europea,Monologo Crianza,419.0,,,No especificado,Tinto,España,Rioja,No especificado,https://www.laeuropea.com.mx/vt-crianza-monologo-750ml-10000007377.html,2025-10-04 02:34:50,False,,,Medio,completo
La Europea,Chateau Domecq Cosecha Seleccionada,420.0,,,750 ML,Tinto,México,Baja California,No especificado,https://www.laeuropea.com.mx/vt-chat-domecq-cosecha-seleccionada750-m-10000002044.html,2025-10-04 02:34:56,False,750.0,0.56,Medio,completo
La Europea,Veneto Santa Margherita,421.17,842.34,50.0,750 ML,Tinto,Italia,Veneto,Merlot,https://www.laeuropea.com.mx/vt-merlot-veneto-santa-margherita-750ml-10000009469.html,2025-10-04 02:33:55,True,750.0,0.5616,Medio,completo
La Europea,Vía Nova Godello 6*,438.99,,,750 ML,Blanco,España,"Galicia, D.O. Valdeorras",Godello,https://www.laeuropea.com.mx/vb-via-nova-godello-6-750ml-10000014097.html,2025-10-04 02:34:55,False,750.0,0.5853,Medio,completo
La Europea,"Garzón, Albariño Reserva,",440.1,489.0,10.0,750 ML,Blanco,Uruguay,Maldonado,Albariño,https://www.laeuropea.com.mx/vb-albarino-reserva-garzon-750ml-10000010847.html,2025-10-04 02:34:44,True,750.0,0.5868,Medio,completo
La Europea,Santa Margherita Prosecco Superiore,446.05,594.73,25.0,No especificado,Espumoso,Italia,Valdobbiadene,Glera,https://www.laeuropea.com.mx/ve-prosecco-santa-margherita-750ml-10000009150.html,2025-10-04 02:33:54,True,,,Medio,completo
La Europea,Vaza Reserva,449.99,,,No especificado,Tinto,España,Rioja,No especificado,https://www.laeuropea.com.mx/vt-reserva-vaza-750ml-10000007381.html,2025-10-04 02:34:50,False,,,Medio,completo
La Europea,"Enate, Gewürztraminer,",463.2,579.0,20.0,750 ML,Blanco,España,Somontano DO,No especificado,https://www.laeuropea.com.mx/vb-gewurztramirer-enate-750ml-10000005971.html,2025-10-04 02:34:18,True,750.0,0.6176,Medio,completo
La Europea,Guanamé,469.0,,,No especificado,Tinto,México,"Valle de Guadalupe, Baja California",Malbec,https://www.laeuropea.com.mx/vt-guaname-malbec-750ml-10000014852.html,2025-10-04 02:34:23,False,,,Medio,completo
La Europea,Indice Reserva,469.0,,,No especificado,Tinto,México,Speyside,No especificado,https://www.laeuropea.com.mx/vt-indice-reserva-750ml-10000014159.html,2025-10-04 02:34:37,False,,,Medio,completo
La Europea,La Fontana Albariño,470.99,,,No especificado,Blanco,España,Rias Baixas,No especificado,https://www.laeuropea.com.mx/vb-la-fontana-albari-o-750ml-10000007653.html,2025-10-04 02:34:27,False,,,Medio,completo
La Europea,Emina Verdejo,476.0,,,No especificado,Blanco,España,Rueda,No especificado,https://www.laeuropea.com.mx/vb-emina-verdejo-750ml-10000006560.html,2025-10-04 02:34:03,False,,,Medio,completo
La Europea,Mouton Cadet Rouge,476.1,529.0,10.0,750 ML,Tinto,Francia,Bordeaux,"Merlot 86%, Cabernet Sauvigon 10%, Cabernet franc 4%",https://www.laeuropea.com.mx/vt-mouton-cadet-rouge-750ml-10000018069.html,2025-10-04 02:33:52,True,750.0,0.6348,Medio,completo
La Europea,Chandon Delice,479.0,,,750 ML,Espumoso,Argentina,Mendoza,Demisec,https://www.laeuropea.com.mx/ve-chandon-delice-750ml-10000010779.html,2025-10-04 02:34:00,False,750.0,0.6387,Medio,completo
La Europea,Chandon Brut,479.0,,,750 ML,Espumoso,Argentina,Mendoza,Brut,https://www.laeuropea.com.mx/ve-chandon-brut-750ml-10000008848.html,2025-10-04 02:34:16,False,750.0,0.6387,Medio,completo
La Europea,Sassoregale Sangiovese,480.8,601.0,20.0,No especificado,Tinto,Italia,"Maremma, Toscana",Sangiovese,https://www.laeuropea.com.mx/vt-sassoregale-sangiovese-750ml-10000014879.html,2025-10-04 02:34:22,True,,,Medio,completo
La Europea,Ramon Bilbao Albariño,481.5,535.0,10.0,No especificado,Blanco,España,Rías Baixas,100% Albariño.,https://www.laeuropea.com.mx/vb-ramon-bilbao-albari-o-750ml-10000011260.html,2025-10-04 02:34:15,True,,,Medio,completo
La Europea,Roble Viña Sastre,485.0,,,750 ML,Tinto,España,Ribera del Duero,No especificado,https://www.laeuropea.com.mx/vt-roble-vi-a-sastre-750ml-10000001111.html,2025-10-04 02:34:28,False,750.0,0.6467,Medio,completo
La Europea,Martini Asti,485.0,,,750 ML,Espumoso,Italia,Asti,No especificado,https://www.laeuropea.com.mx/ve-asti-martini-750ml-10000001769.html,2025-10-04 02:34:52,False,750.0,0.6467,Medio,completo
